"","id","date","trial","trialType","correct","catchTrial","rt","initDone","reward","punish","serialnumber","session","trialType2","go","bino"
"156.1","156","201812131636.mat",2,2,1,0,5.0000183484517,1,0,0,1,1,"bino_nogo",0,1
"156.2","156","201812131636.mat",3,2,1,0,5.00003703730181,1,0,0,1,1,"bino_nogo",0,1
"156.3","156","201812131636.mat",7,1,1,0,0.415841597598046,1,1,0,1,1,"bino_go",1,1
"156.4","156","201812131636.mat",9,2,1,0,5.00001766905189,1,0,0,1,1,"bino_nogo",0,1
"156.5","156","201812131636.mat",11,2,1,0,5.00002378551289,1,0,0,1,1,"bino_nogo",0,1
"156.6","156","201812131636.mat",12,1,1,0,0.395915576722473,1,1,0,1,1,"bino_go",1,1
"156.7","156","201812131636.mat",13,1,1,0,0.461771479807794,1,1,0,1,1,"bino_go",1,1
"156.8","156","201812131636.mat",15,1,1,0,0.371160787064582,1,1,0,1,1,"bino_go",1,1
"156.9","156","201812131636.mat",16,2,1,0,5.00006082234904,1,0,0,1,1,"bino_nogo",0,1
"156.10","156","201812131636.mat",18,2,1,0,5.0000519878231,1,0,0,1,1,"bino_nogo",0,1
"156.11","156","201812131636.mat",21,2,1,0,5.00002004764974,1,0,0,1,1,"bino_nogo",0,1
"156.12","156","201812131636.mat",22,1,1,0,0.341388644184917,1,1,0,1,1,"bino_go",1,1
"156.13","156","201812131636.mat",25,2,1,0,5.00003669736907,1,0,0,1,1,"bino_nogo",0,1
"156.14","156","201812131636.mat",26,1,1,0,0.395560835022479,1,1,0,1,1,"bino_go",1,1
"156.15","156","201812131636.mat",28,2,1,0,5.00001461105421,1,0,0,1,1,"bino_nogo",0,1
"156.16","156","201812131636.mat",29,1,1,0,0.37723556952551,1,1,0,1,1,"bino_go",1,1
"156.17","156","201812131636.mat",35,2,1,0,5.00000849505886,1,0,0,1,1,"bino_nogo",0,1
"156.18","156","201812131636.mat",37,2,1,0,5.00004723062739,1,0,0,1,1,"bino_nogo",0,1
"156.19","156","201812131636.mat",38,2,1,0,5.00004383316264,1,0,0,1,1,"bino_nogo",0,1
"156.20","156","201812131636.mat",41,1,1,0,0.439575315918773,1,1,0,1,1,"bino_go",1,1
"156.21","156","201812131636.mat",43,1,1,0,0.459256346803159,1,1,0,1,1,"bino_go",1,1
"156.22","156","201812131636.mat",47,1,1,0,0.352147105149925,1,1,0,1,1,"bino_go",1,1
"156.23","156","201812131636.mat",49,1,1,0,0.0226963362656534,1,1,0,1,1,"bino_go",1,1
"156.24","156","201812131636.mat",51,1,1,0,0.399337951559573,1,1,0,1,1,"bino_go",1,1
"156.25","156","201812131636.mat",52,2,1,0,5.00005436688662,1,0,0,1,1,"bino_nogo",0,1
"156.26","156","201812131636.mat",54,2,0,0,0.00922362506389618,1,0,1,1,1,"bino_nogo",0,1
"156.27","156","201812131636.mat",55,2,1,0,5.00004485249519,1,0,0,1,1,"bino_nogo",0,1
"156.28","156","201812131636.mat",56,1,1,0,0.311823773663491,1,1,0,1,1,"bino_go",1,1
"156.29","156","201812131636.mat",57,1,1,0,0.521114949602634,1,1,0,1,1,"bino_go",1,1
"156.30","156","201812131636.mat",60,2,1,0,5.00004383269697,1,0,0,1,1,"bino_nogo",0,1
"156.31","156","201812131636.mat",61,1,1,0,0.475697472225875,1,1,0,1,1,"bino_go",1,1
"156.32","156","201812131636.mat",62,1,1,0,0.00762898614630103,1,1,0,1,1,"bino_go",1,1
"156.33","156","201812131636.mat",65,2,1,0,5.00003160070628,1,0,0,1,1,"bino_nogo",0,1
"156.34","156","201812131636.mat",66,1,0,0,5.00005674501881,1,0,0,1,1,"bino_go",1,1
"156.35","156","201812131636.mat",71,1,1,0,0.370913419406861,1,1,0,1,1,"bino_go",1,1
"156.36","156","201812131636.mat",72,1,1,0,0.00828104512766004,1,1,0,1,1,"bino_go",1,1
"156.37","156","201812131636.mat",77,2,0,0,0.0236093541607261,1,0,1,1,1,"bino_nogo",0,1
"156.38","156","201812131636.mat",79,2,1,0,5.00001698965207,1,0,0,1,1,"bino_nogo",0,1
"156.39","156","201812131636.mat",80,1,1,0,1.39332806877792,1,1,0,1,1,"bino_go",1,1
"156.40","156","201812131636.mat",81,2,0,0,7.64532014727592e-05,0,0,0,1,1,"bino_nogo",0,1
"156.41","156","201812131636.mat",82,2,0,0,7.91712664067745e-05,0,0,0,1,1,"bino_nogo",0,1
"156.42","156","201812131636.mat",83,2,1,0,5.00007815193385,1,0,0,1,1,"bino_nogo",0,1
"156.43","156","201812131636.mat",90,2,1,0,5.00006456021219,1,0,0,1,1,"bino_nogo",0,1
"156.44","156","201812131636.mat",92,1,1,0,0.366853937041014,1,1,0,1,1,"bino_go",1,1
"156.45","156","201812131636.mat",94,1,1,0,0.688841537572443,1,1,0,1,1,"bino_go",1,1
"156.46","156","201812131636.mat",95,2,1,0,5.00002208678052,1,0,0,1,1,"bino_nogo",0,1
"156.47","156","201812131636.mat",96,1,1,0,0.401486789342016,1,1,0,1,1,"bino_go",1,1
"156.48","156","201812131636.mat",97,1,1,0,0.896638991776854,1,1,0,1,1,"bino_go",1,1
"156.49","156","201812131636.mat",98,1,1,0,0.389821426011622,1,1,0,1,1,"bino_go",1,1
"156.50","156","201812131636.mat",100,2,1,0,5.0000407746993,1,0,0,1,1,"bino_nogo",0,1
"156.51","156","201812131636.mat",102,2,1,0,5.0000434932299,1,0,0,1,1,"bino_nogo",0,1
"156.52","156","201812131636.mat",105,1,1,0,0.360080883838236,1,1,0,1,1,"bino_go",1,1
"156.53","156","201812131636.mat",107,2,1,0,5.00005436642095,1,0,0,1,1,"bino_nogo",0,1
"156.54","156","201812131636.mat",110,1,0,0,7.61132687330246e-05,0,0,0,1,1,"bino_go",1,1
"156.55","156","201812131636.mat",112,1,1,0,0.00429189950227737,1,1,0,1,1,"bino_go",1,1
"156.56","156","201812131636.mat",117,2,1,0,5.00000781519338,1,0,0,1,1,"bino_nogo",0,1
"156.57","156","201812131636.mat",118,1,1,0,0.843815770931542,1,1,0,1,1,"bino_go",1,1
"156.58","156","201812131636.mat",126,1,1,0,0.0048338663764298,1,1,0,1,1,"bino_go",1,1
"156.59","156","201812131636.mat",128,2,1,0,5.00001800898463,1,0,0,1,1,"bino_nogo",0,1
"156.60","156","201812131636.mat",137,2,1,0,5.00002208631486,1,0,0,1,1,"bino_nogo",0,1
"156.61","156","201901231029.mat",2,1,0,0,0.000131838954985142,0,0,0,2,2,"bino_go",1,1
"156.62","156","201901231029.mat",5,2,0,0,0.0225362950004637,1,0,1,2,2,"bino_nogo",0,1
"156.63","156","201901231029.mat",9,2,1,0,5.00005674501881,1,0,0,2,2,"bino_nogo",0,1
"156.64","156","201901231029.mat",10,2,1,0,5.00003397883847,1,0,0,2,2,"bino_nogo",0,1
"156.65","156","201901231029.mat",11,1,1,0,0.0182168721221387,1,1,0,2,2,"bino_go",1,1
"156.66","156","201901231029.mat",12,1,1,0,0.403572086244822,1,1,0,2,2,"bino_go",1,1
"156.67","156","201901231029.mat",16,1,0,0,9.7180251032114e-05,0,0,0,2,2,"bino_go",1,1
"156.68","156","201901231029.mat",17,1,0,0,9.51411202549934e-05,0,0,0,2,2,"bino_go",1,1
"156.69","156","201901231029.mat",22,2,0,0,0.0220826738514006,1,0,1,2,2,"bino_nogo",0,1
"156.70","156","201901231029.mat",23,1,1,0,0.314751752186567,1,1,0,2,2,"bino_go",1,1
"156.71","156","201901231029.mat",24,2,1,0,5.00002242578194,1,0,0,2,2,"bino_nogo",0,1
"156.72","156","201901231029.mat",25,1,1,0,0.47713648667559,1,1,0,2,2,"bino_go",1,1
"156.73","156","201901231029.mat",29,2,0,0,0.0705664246343076,1,0,1,2,2,"bino_nogo",0,1
"156.74","156","201901231029.mat",32,2,1,0,5.00001597031951,1,0,0,2,2,"bino_nogo",0,1
"156.75","156","201901231029.mat",33,1,1,0,0.345735589507967,1,1,0,2,2,"bino_go",1,1
"156.76","156","201901231029.mat",35,1,0,0,7.91712664067745e-05,0,0,0,2,2,"bino_go",1,1
"156.77","156","201901231029.mat",39,1,0,0,7.71326012909412e-05,0,0,0,2,2,"bino_go",1,1
"156.78","156","201901231029.mat",46,1,1,0,0.385709955822676,1,1,0,2,2,"bino_go",1,1
"156.79","156","201901231029.mat",49,1,0,0,8.32490622997284e-05,0,0,0,2,2,"bino_go",1,1
"156.80","156","201901231029.mat",50,2,1,0,5.00006286147982,1,0,0,2,2,"bino_nogo",0,1
"156.81","156","201901231029.mat",53,2,1,0,5.00006490014493,1,0,0,2,2,"bino_nogo",0,1
"156.82","156","201901231029.mat",56,1,1,0,0.796987481415272,1,1,0,2,2,"bino_go",1,1
"156.83","156","201901231029.mat",58,1,1,0,0.446358562447131,1,1,0,2,2,"bino_go",1,1
"156.84","156","201901231029.mat",59,1,0,0,8.25691968202591e-05,0,0,0,2,2,"bino_go",1,1
"156.85","156","201901231029.mat",60,2,1,0,5.00000951392576,1,0,0,2,2,"bino_nogo",0,1
"156.86","156","201901231029.mat",62,1,1,0,0.0335665885359049,1,1,0,2,2,"bino_go",1,1
"156.87","156","201901231029.mat",64,2,0,0,0.0521782981231809,1,0,1,2,2,"bino_nogo",0,1
"156.88","156","201901231029.mat",68,2,1,0,5.00002344558015,1,0,0,2,2,"bino_nogo",0,1
"156.89","156","201901231029.mat",69,2,1,0,5.00001970818266,1,0,0,2,2,"bino_nogo",0,1
"156.90","156","201901231029.mat",70,2,1,0,5.00004111463204,1,0,0,2,2,"bino_nogo",0,1
"156.91","156","201901231029.mat",72,1,1,0,0.431938854046166,1,1,0,2,2,"bino_go",1,1
"156.92","156","201901231029.mat",73,1,1,0,0.459375273901969,1,1,0,2,2,"bino_go",1,1
"156.93","156","201901231029.mat",75,1,0,0,8.32490622997284e-05,0,0,0,2,2,"bino_go",1,1
"156.94","156","201901231029.mat",80,2,0,0,0.00547810969874263,1,0,1,2,2,"bino_nogo",0,1
"156.95","156","201901231029.mat",82,2,1,0,5.00001359172165,1,0,0,2,2,"bino_nogo",0,1
"156.96","156","201901231029.mat",84,1,1,0,0.361975218169391,1,1,0,2,2,"bino_go",1,1
"156.97","156","201901231029.mat",85,2,1,0,5.00004723109305,1,0,0,2,2,"bino_nogo",0,1
"156.98","156","201901231029.mat",86,2,1,0,5.00004383316264,1,0,0,2,2,"bino_nogo",0,1
"156.99","156","201901231029.mat",89,1,0,0,7.57733359932899e-05,0,0,0,2,2,"bino_go",1,1
"156.100","156","201901231029.mat",92,2,1,0,5.00006354087964,1,0,0,2,2,"bino_nogo",0,1
"156.101","156","201901231029.mat",95,2,0,0,0.0703231343068182,1,0,1,2,2,"bino_nogo",0,1
"156.102","156","201901231029.mat",99,2,1,0,5.00004009576514,1,0,0,2,2,"bino_nogo",0,1
"156.103","156","201901231029.mat",100,2,1,0,5.00005742488429,1,0,0,2,2,"bino_nogo",0,1
"156.104","156","201901231029.mat",103,1,1,0,0.361897406168282,1,1,0,2,2,"bino_go",1,1
"156.105","156","201901231029.mat",105,1,1,0,0.606017833575606,1,1,0,2,2,"bino_go",1,1
"156.106","156","201901231029.mat",107,2,0,0,0.0480698854662478,1,0,1,2,2,"bino_nogo",0,1
"156.107","156","201901231029.mat",108,2,1,0,5.00002038758248,1,0,0,2,2,"bino_nogo",0,1
"156.108","156","201901231029.mat",113,1,1,0,0.796606575604528,1,1,0,2,2,"bino_go",1,1
"156.109","156","201901231029.mat",114,1,1,0,1.09839190496132,1,1,0,2,2,"bino_go",1,1
"156.110","156","201901231029.mat",116,2,1,0,5.00003771670163,1,0,0,2,2,"bino_nogo",0,1
"156.111","156","201901231029.mat",118,2,0,0,7.95111991465092e-05,0,0,0,2,2,"bino_nogo",0,1
"156.112","156","201901231029.mat",120,1,1,0,0.528661366552114,1,1,0,2,2,"bino_go",1,1
"156.113","156","201901231029.mat",122,1,1,0,1.13621471496299,1,1,0,2,2,"bino_go",1,1
"156.114","156","201901231029.mat",125,1,1,0,0.424570486880839,1,1,0,2,2,"bino_go",1,1
"156.115","156","201901231029.mat",126,2,0,0,0.0658181859180331,1,0,1,2,2,"bino_nogo",0,1
"156.116","156","201901231029.mat",127,2,1,0,5.00004247389734,1,0,0,2,2,"bino_nogo",0,1
"156.117","156","201901231029.mat",133,1,1,0,0.392130985390395,1,1,0,2,2,"bino_go",1,1
"156.118","156","201901231029.mat",134,2,1,0,5.00003363890573,1,0,0,2,2,"bino_nogo",0,1
"156.119","156","201901231029.mat",135,1,1,0,0.708624505903572,1,1,0,2,2,"bino_go",1,1
"156.120","156","201901231029.mat",137,2,1,0,5.00003024097532,1,0,0,2,2,"bino_nogo",0,1
"156.121","156","201901231246.mat",2,2,0,0,0.000105675309896469,0,0,0,3,3,"bino_nogo",0,1
"156.122","156","201901231246.mat",3,2,1,0,5.00003873603418,1,0,0,3,3,"bino_nogo",0,1
"156.123","156","201901231246.mat",4,1,1,0,0.380012680776417,1,1,0,3,3,"bino_go",1,1
"156.124","156","201901231246.mat",5,1,0,0,0.000109072774648666,0,0,0,3,3,"bino_go",1,1
"156.125","156","201901231246.mat",6,2,1,0,5.00006252154708,1,0,0,3,3,"bino_nogo",0,1
"156.126","156","201901231246.mat",9,1,1,0,0.413127687294036,1,1,0,3,3,"bino_go",1,1
"156.127","156","201901231246.mat",13,1,1,0,0.467262161895633,1,1,0,3,3,"bino_go",1,1
"156.128","156","201901231246.mat",17,1,1,0,0.0677043655887246,1,1,0,3,3,"bino_go",1,1
"156.129","156","201901231246.mat",18,2,1,0,5.00001461105421,1,0,0,3,3,"bino_nogo",0,1
"156.130","156","201901231246.mat",23,2,1,0,5.00002004764974,1,0,0,3,3,"bino_nogo",0,1
"156.131","156","201901231246.mat",29,2,1,0,5.00002854270861,1,0,0,3,3,"bino_nogo",0,1
"156.132","156","201901231246.mat",31,1,1,0,1.05815148307011,1,1,0,3,3,"bino_go",1,1
"156.133","156","201901231246.mat",36,2,1,0,5.00004043523222,1,0,0,3,3,"bino_nogo",0,1
"156.134","156","201901231246.mat",37,2,0,0,0.0274887476116419,1,0,1,3,3,"bino_nogo",0,1
"156.135","156","201901231246.mat",38,2,1,0,5.00001053325832,1,0,0,3,3,"bino_nogo",0,1
"156.136","156","201901231246.mat",39,1,1,0,0.312112255953252,1,1,0,3,3,"bino_go",1,1
"156.137","156","201901231246.mat",40,1,0,0,0.000104316044598818,0,0,0,3,3,"bino_go",1,1
"156.138","156","201901231246.mat",41,2,1,0,5.00005436688662,1,0,0,3,3,"bino_nogo",0,1
"156.139","156","201901231246.mat",42,1,1,0,0.60476944129914,1,1,0,3,3,"bino_go",1,1
"156.140","156","201901231246.mat",44,2,1,0,5.00005640555173,1,0,0,3,3,"bino_nogo",0,1
"156.141","156","201901231246.mat",48,1,1,0,0.71603262796998,1,1,0,3,3,"bino_go",1,1
"156.142","156","201901231246.mat",53,2,0,0,0.0450922977179289,1,0,1,3,3,"bino_nogo",0,1
"156.143","156","201901231246.mat",56,2,1,0,5.00001427112147,1,0,0,3,3,"bino_nogo",0,1
"156.144","156","201901231246.mat",57,1,1,0,0.374027602840215,1,1,0,3,3,"bino_go",1,1
"156.145","156","201901231246.mat",59,1,1,0,0.780993181746453,1,1,0,3,3,"bino_go",1,1
"156.146","156","201901231246.mat",64,2,0,0,0.0132535458542407,1,0,1,3,3,"bino_nogo",0,1
"156.147","156","201901231246.mat",65,2,1,0,5.00002310564741,1,0,0,3,3,"bino_nogo",0,1
"156.148","156","201901231246.mat",67,2,1,0,5.00002752291039,1,0,0,3,3,"bino_nogo",0,1
"156.149","156","201901231246.mat",68,1,1,0,0.816845883615315,1,1,0,3,3,"bino_go",1,1
"156.150","156","201901231246.mat",69,2,0,0,7.84914009273052e-05,0,0,0,3,3,"bino_nogo",0,1
"156.151","156","201901231246.mat",70,2,1,0,5.00003567803651,1,0,0,3,3,"bino_nogo",0,1
"156.152","156","201901231246.mat",71,1,1,0,0.052463042549789,1,1,0,3,3,"bino_go",1,1
"156.153","156","201901231246.mat",74,1,1,0,0.459627059288323,1,1,0,3,3,"bino_go",1,1
"156.154","156","201901231246.mat",76,1,1,0,0.0129840914160013,1,1,0,3,3,"bino_go",1,1
"156.155","156","201901231246.mat",80,2,1,0,5.00001359172165,1,0,0,3,3,"bino_nogo",0,1
"156.156","156","201901231246.mat",86,2,0,0,0.0366535889916122,1,0,1,3,3,"bino_nogo",0,1
"156.157","156","201901231246.mat",90,1,1,0,0.861742801498622,1,1,0,3,3,"bino_go",1,1
"156.158","156","201901231246.mat",92,2,0,0,7.74725340306759e-05,0,0,0,3,3,"bino_nogo",0,1
"156.159","156","201901231246.mat",96,1,1,0,0.339931960217655,1,1,0,3,3,"bino_go",1,1
"156.160","156","201901231246.mat",100,1,1,0,0.337488523684442,1,1,0,3,3,"bino_go",1,1
"156.161","156","201901231246.mat",102,1,1,0,0.48293603817001,1,1,0,3,3,"bino_go",1,1
"156.162","156","201901231246.mat",106,1,1,0,1.16309319855645,1,1,0,3,3,"bino_go",1,1
"156.163","156","201901231246.mat",109,1,0,0,8.29091295599937e-05,0,0,0,3,3,"bino_go",1,1
"156.164","156","201901231246.mat",111,2,1,0,5.00005674501881,1,0,0,3,3,"bino_nogo",0,1
"156.165","156","201901231246.mat",112,2,1,0,5.00005946354941,1,0,0,3,3,"bino_nogo",0,1
"156.166","156","201901231246.mat",114,2,1,0,5.00003160070628,1,0,0,3,3,"bino_nogo",0,1
"156.167","156","201901231246.mat",115,2,1,0,5.00004519196227,1,0,0,3,3,"bino_nogo",0,1
"156.168","156","201901231246.mat",117,2,1,0,5.00004383316264,1,0,0,3,3,"bino_nogo",0,1
"156.169","156","201901231246.mat",119,1,1,0,0.415263273287565,1,1,0,3,3,"bino_go",1,1
"156.170","156","201901231246.mat",120,1,1,0,0.465939015615731,1,1,0,3,3,"bino_go",1,1
"156.171","156","201901231246.mat",121,2,0,0,0.0684661767445505,1,0,1,3,3,"bino_nogo",0,1
"156.172","156","201901231246.mat",123,1,1,0,0.428011890035123,1,1,0,3,3,"bino_go",1,1
"156.173","156","201901231246.mat",124,2,1,0,5.00006082234904,1,0,0,3,3,"bino_nogo",0,1
"156.174","156","201901231246.mat",125,1,1,0,1.12258841842413,1,1,0,3,3,"bino_go",1,1
"156.175","156","201901231246.mat",126,1,1,0,0.073786283377558,1,1,0,3,3,"bino_go",1,1
"156.176","156","201901231246.mat",127,1,1,0,0.435163130518049,1,1,0,3,3,"bino_go",1,1
"156.177","156","201901231246.mat",129,1,1,0,0.580454341135919,1,1,0,3,3,"bino_go",1,1
"156.178","156","201901231246.mat",130,2,0,0,8.29091295599937e-05,0,0,0,3,3,"bino_nogo",0,1
"156.179","156","201901231246.mat",134,2,1,0,5.00001461105421,1,0,0,3,3,"bino_nogo",0,1
"156.180","156","201901231246.mat",136,1,1,0,0.409452848136425,1,1,0,3,3,"bino_go",1,1
"156.181","156","201901311117.mat",1,1,0,0,0.000502900000356021,0,0,0,4,4,"bino_go",1,1
"156.182","156","201901311117.mat",3,1,1,0,0.330926000000545,1,1,0,4,4,"bino_go",1,1
"156.183","156","201901311117.mat",4,2,0,0,0.000119100000119943,0,0,0,4,4,"bino_nogo",0,1
"156.184","156","201901311117.mat",5,1,1,0,0.349373500000183,1,1,0,4,4,"bino_go",1,1
"156.185","156","201901311117.mat",7,1,1,0,0.419055400000616,1,1,0,4,4,"bino_go",1,1
"156.186","156","201901311117.mat",9,2,1,0,5.00003500000003,1,0,0,4,4,"bino_nogo",0,1
"156.187","156","201901311117.mat",11,1,1,0,0.471513400000731,1,1,0,4,4,"bino_go",1,1
"156.188","156","201901311117.mat",14,2,1,0,5.00001220000013,1,0,0,4,4,"bino_nogo",0,1
"156.189","156","201901311117.mat",15,2,0,0,0.00011129999984405,0,0,0,4,4,"bino_nogo",0,1
"156.190","156","201901311117.mat",16,2,0,0,0.0125920000000406,1,0,1,4,4,"bino_nogo",0,1
"156.191","156","201901311117.mat",19,2,1,0,5.00002640000002,1,0,0,4,4,"bino_nogo",0,1
"156.192","156","201901311117.mat",22,2,0,0,8.3200000517536e-05,0,0,0,4,4,"bino_nogo",0,1
"156.193","156","201901311117.mat",23,1,1,0,0.673777500000142,1,1,0,4,4,"bino_go",1,1
"156.194","156","201901311117.mat",29,1,1,0,0.00350160000016331,1,1,0,4,4,"bino_go",1,1
"156.195","156","201901311117.mat",30,1,1,0,0.341507900000579,1,1,0,4,4,"bino_go",1,1
"156.196","156","201901311117.mat",32,1,1,0,0.00206559999969613,1,1,0,4,4,"bino_go",1,1
"156.197","156","201901311117.mat",33,2,1,0,5.00002640000002,1,0,0,4,4,"bino_nogo",0,1
"156.198","156","201901311117.mat",36,1,1,0,0.389745700000276,1,1,0,4,4,"bino_go",1,1
"156.199","156","201901311117.mat",45,1,1,0,0.313088099999732,1,1,0,4,4,"bino_go",1,1
"156.200","156","201901311117.mat",49,2,1,0,5.00003060000017,1,0,0,4,4,"bino_nogo",0,1
"156.201","156","201901311117.mat",52,2,1,0,5.00006889999986,1,0,0,4,4,"bino_nogo",0,1
"156.202","156","201901311117.mat",55,2,1,0,5.00002949999998,1,0,0,4,4,"bino_nogo",0,1
"156.203","156","201901311117.mat",56,2,0,0,8.10999999885098e-05,0,0,0,4,4,"bino_nogo",0,1
"156.204","156","201901311117.mat",59,2,1,0,5.00004360000003,1,0,0,4,4,"bino_nogo",0,1
"156.205","156","201901311117.mat",60,1,1,0,0.371407499999805,1,1,0,4,4,"bino_go",1,1
"156.206","156","201901311117.mat",62,2,1,0,5.00004630000058,1,0,0,4,4,"bino_nogo",0,1
"156.207","156","201901311117.mat",64,1,1,0,0.453203400000348,1,1,0,4,4,"bino_go",1,1
"156.208","156","201901311117.mat",65,1,0,0,8.30999997560866e-05,0,0,0,4,4,"bino_go",1,1
"156.209","156","201901311117.mat",66,2,1,0,5.00004040000022,1,0,0,4,4,"bino_nogo",0,1
"156.210","156","201901311117.mat",68,1,1,0,0.309304800000064,1,1,0,4,4,"bino_go",1,1
"156.211","156","201901311117.mat",70,1,1,0,0.491886599999816,1,1,0,4,4,"bino_go",1,1
"156.212","156","201901311117.mat",78,1,1,0,0.431926999999632,1,1,0,4,4,"bino_go",1,1
"156.213","156","201901311117.mat",81,1,1,0,0.609366399999999,1,1,0,4,4,"bino_go",1,1
"156.214","156","201901311117.mat",85,1,1,0,0.448199899999963,1,1,0,4,4,"bino_go",1,1
"156.215","156","201901311117.mat",87,1,1,0,0.381974099999752,1,1,0,4,4,"bino_go",1,1
"156.216","156","201901311117.mat",91,1,1,0,0.556027399999948,1,1,0,4,4,"bino_go",1,1
"156.217","156","201901311117.mat",92,2,1,0,5.0000170000003,1,0,0,4,4,"bino_nogo",0,1
"156.218","156","201901311117.mat",93,2,1,0,5.00001809999958,1,0,0,4,4,"bino_nogo",0,1
"156.219","156","201901311117.mat",94,1,1,0,0.314957100000356,1,1,0,4,4,"bino_go",1,1
"156.220","156","201901311117.mat",98,1,1,0,0.0103094999994937,1,1,0,4,4,"bino_go",1,1
"156.221","156","201901311117.mat",99,2,0,0,0.00386530000014318,1,0,1,4,4,"bino_nogo",0,1
"156.222","156","201901311117.mat",100,2,1,0,5.0000528999999,1,0,0,4,4,"bino_nogo",0,1
"156.223","156","201901311117.mat",102,2,1,0,5.00001490000068,1,0,0,4,4,"bino_nogo",0,1
"156.224","156","201901311117.mat",104,1,1,0,0.334577499999796,1,1,0,4,4,"bino_go",1,1
"156.225","156","201901311117.mat",105,1,1,0,0.346273599999222,1,1,0,4,4,"bino_go",1,1
"156.226","156","201901311117.mat",107,2,1,0,5.00003660000039,1,0,0,4,4,"bino_nogo",0,1
"156.227","156","201901311117.mat",108,2,1,0,5.00002619999941,1,0,0,4,4,"bino_nogo",0,1
"156.228","156","201901311117.mat",111,2,0,0,0.0555131000000983,1,0,1,4,4,"bino_nogo",0,1
"156.229","156","201901311117.mat",112,1,1,0,0.00292480000007345,1,1,0,4,4,"bino_go",1,1
"156.230","156","201901311117.mat",115,2,1,0,5.00004139999965,1,0,0,4,4,"bino_nogo",0,1
"156.231","156","201901311117.mat",118,1,1,0,0.407057800000075,1,1,0,4,4,"bino_go",1,1
"156.232","156","201901311117.mat",119,2,0,0,0.045162899999923,1,0,1,4,4,"bino_nogo",0,1
"156.233","156","201901311117.mat",126,1,1,0,0.0219655000000785,1,1,0,4,4,"bino_go",1,1
"156.234","156","201901311117.mat",129,2,1,0,5.00005079999937,1,0,0,4,4,"bino_nogo",0,1
"156.235","156","201901311117.mat",130,2,1,0,5.0000555000006,1,0,0,4,4,"bino_nogo",0,1
"156.236","156","201901311117.mat",131,1,1,0,0.399903199999244,1,1,0,4,4,"bino_go",1,1
"156.237","156","201901311117.mat",133,2,1,0,5.00002599999971,1,0,0,4,4,"bino_nogo",0,1
"156.238","156","201901311117.mat",135,1,1,0,0.00181540000085079,1,1,0,4,4,"bino_go",1,1
"156.239","156","201901311117.mat",136,2,1,0,5.00004850000005,1,0,0,4,4,"bino_nogo",0,1
"156.240","156","201901311117.mat",138,2,1,0,5.00004819999958,1,0,0,4,4,"bino_nogo",0,1
"156.241","156","201902011102.mat",3,1,0,0,0.000116600000183098,0,0,0,5,5,"bino_go",1,1
"156.242","156","201902011102.mat",5,2,0,0,0.0290837000065949,1,0,1,5,5,"bino_nogo",0,1
"156.243","156","201902011102.mat",7,2,0,0,0.125585800007684,1,0,1,5,5,"bino_nogo",0,1
"156.244","156","201902011102.mat",8,2,1,0,5.0000105999934,1,0,0,5,5,"bino_nogo",0,1
"156.245","156","201902011102.mat",11,2,0,0,8.38999985717237e-05,0,0,0,5,5,"bino_nogo",0,1
"156.246","156","201902011102.mat",15,2,1,0,5.00003789999755,1,0,0,5,5,"bino_nogo",0,1
"156.247","156","201902011102.mat",17,1,1,0,0.424823999986984,1,1,0,5,5,"bino_go",1,1
"156.248","156","201902011102.mat",20,2,1,0,5.00001619999239,1,0,0,5,5,"bino_nogo",0,1
"156.249","156","201902011102.mat",28,2,1,0,5.00005889999738,1,0,0,5,5,"bino_nogo",0,1
"156.250","156","201902011102.mat",29,2,1,0,5.00008420000086,1,0,0,5,5,"bino_nogo",0,1
"156.251","156","201902011102.mat",32,2,1,0,5.00002730000415,1,0,0,5,5,"bino_nogo",0,1
"156.252","156","201902011102.mat",35,2,1,0,5.00006320000102,1,0,0,5,5,"bino_nogo",0,1
"156.253","156","201902011102.mat",36,1,1,0,0.342976599989925,1,1,0,5,5,"bino_go",1,1
"156.254","156","201902011102.mat",42,1,1,0,0.380753299992648,1,1,0,5,5,"bino_go",1,1
"156.255","156","201902011102.mat",45,2,1,0,5.00001760000305,1,0,0,5,5,"bino_nogo",0,1
"156.256","156","201902011102.mat",47,1,1,0,0.336393100005807,1,1,0,5,5,"bino_go",1,1
"156.257","156","201902011102.mat",48,1,1,0,0.596044699996128,1,1,0,5,5,"bino_go",1,1
"156.258","156","201902011102.mat",51,1,1,0,0.418363400007365,1,1,0,5,5,"bino_go",1,1
"156.259","156","201902011102.mat",52,2,1,0,5.00005729999975,1,0,0,5,5,"bino_nogo",0,1
"156.260","156","201902011102.mat",53,2,1,0,5.00003329999163,1,0,0,5,5,"bino_nogo",0,1
"156.261","156","201902011102.mat",55,2,1,0,5.00004080000508,1,0,0,5,5,"bino_nogo",0,1
"156.262","156","201902011102.mat",56,2,1,0,5.00009260000661,1,0,0,5,5,"bino_nogo",0,1
"156.263","156","201902011102.mat",60,1,1,0,0.31842680000409,1,1,0,5,5,"bino_go",1,1
"156.264","156","201902011102.mat",64,1,1,0,0.486144900001818,1,1,0,5,5,"bino_go",1,1
"156.265","156","201902011102.mat",69,1,0,0,7.94000079622492e-05,0,0,0,5,5,"bino_go",1,1
"156.266","156","201902011102.mat",72,2,0,0,0.0535823999962304,1,0,1,5,5,"bino_nogo",0,1
